,geo,Year,CPI,Immigrants,Population,Housing Index,GDP,emigration,unemployment,total_deaths,Exports,Imports,Immigrants_pcap,GDP_pcap,Emigrants_pcap,Deaths_pcap,Exports_pcap,Imports_pcap
121,Croatia,2012,97.76,8959.0,4269062.0,108.93,44717.2,12877.0,9.1,51710.0,9628.7,16214.4,0.002098587464881044,10474.71318055348,0.0030163534753067534,0.012112731087063153,0.0022554603329724425,0.0037981177129776987
122,Croatia,2013,100.04,10378.0,4254475.0,104.63,44532.9,15262.0,9.8,50386.0,9531.4,16581.3,0.0024393138988946933,10467.30795221502,0.0035872816269927545,0.01184305936690191,0.0022403234241592674,0.0038973786424882032
123,Croatia,2014,100.26,10638.0,4236063.0,102.98,44084.2,20858.0,10.1,50839.0,10431.3,17154.5,0.002511294095484416,10406.88016207502,0.004923911660426202,0.012001474010183512,0.0024624987871993405,0.004049632878453413
124,Croatia,2015,100.0,11706.0,4207993.0,100.0,45360.7,29651.0,9.5,54205.0,11663.3,18563.6,0.002781848734063959,10779.651962348795,0.0070463520257757085,0.01288143777805714,0.0027717013787808106,0.004411509239677917
125,Croatia,2016,99.37,13985.0,4172441.0,100.89,47448.9,36436.0,7.5,51542.0,12489.5,19791.2,0.003351755003845471,11371.976260419262,0.008732538099400326,0.012352960772842564,0.0029933317211675373,0.004743314524998676
126,Croatia,2017,100.67,15553.0,4129853.0,104.75,50096.9,47352.0,6.5,53477.0,14201.4,21976.2,0.0037659936080049338,12130.431761130481,0.011465783406818596,0.012948887042710721,0.0034387180366952526,0.005321303203770207
127,Croatia,2018,102.23,26029.0,4090870.0,111.14,52876.9,39515.0,4.9,52706.0,14750.5,23886.7,0.006362705243627883,12925.587955618243,0.009659314522338768,0.01288381200087023,0.0036057122323613316,0.005839026906257105
128,Croatia,2019,103.04,37726.0,4067206.0,121.1,55772.3,40148.0,3.8,51794.0,15350.0,25153.9,0.00927565508115399,13712.68138373124,0.009871149875368988,0.012734540615842916,0.0037740896330306357,0.00618456503063774
129,Croatia,2020,103.06,33414.0,4047260.0,130.38,50543.1,34046.0,4.3,57023.0,15022.6,23477.6,0.00825595588126288,12488.226602689227,0.008412110909603041,0.014089285096583862,0.003711795140415985,0.005800862805947727
130,Croatia,2021,105.82,35912.0,3949330.0,139.91,58455.1,40424.0,4.5,62712.0,18520.8,29230.3,0.00909318795846384,14801.270088850513,0.010235660225911736,0.015879149121496558,0.004689605578667774,0.007401331365066986
131,Hungary,2011,92.98,28018.0,9971727.0,90.45,102152.0,15100.0,6.1,128795.0,80683.7,73591.7,0.00280974398918061,10244.163322963013,0.0015142813275975165,0.012916017456153783,0.008091246380892697,0.0073800355745800095
132,Hungary,2012,98.24,33702.0,9920362.0,87.1,100247.6,22880.0,6.2,129440.0,80611.6,74078.3,0.003397255059845598,10105.236079086631,0.0023063674490910713,0.013047910953249489,0.008125872826011793,0.00746729806835678
133,Hungary,2013,99.92,38968.0,9893082.0,84.87,102239.7,34691.0,5.8,126677.0,80945.1,75379.4,0.00393891408157741,10334.464022435071,0.003506591777971718,0.012804604267911657,0.00818199020285084,0.007619405156047428
134,Hungary,2014,99.94,54581.0,9866468.0,88.43,106263.8,42213.0,4.5,126294.0,83266.1,78978.3,0.005531969495061455,10770.196589093483,0.004278430741375738,0.012800325303847334,0.008439301683236596,0.008004718608523333
135,Hungary,2015,100.0,58344.0,9843028.0,100.0,112791.0,43225.0,4.1,131575.0,88846.1,82947.3,0.0059274442783257345,11458.973803589708,0.004391433205310398,0.01336732964693385,0.009026297598665778,0.008427010468729745
136,Hungary,2016,100.45,53618.0,9814023.0,113.38,116255.7,39889.0,3.1,127098.0,92073.2,84828.9,0.005463406800656571,11845.87604899642,0.004064490168812524,0.012950652347156717,0.009381799900000234,0.008643641858185985
137,Hungary,2017,102.84,68070.0,9787966.0,127.24,127024.7,39829.0,2.6,131877.0,100752.4,95157.4,0.006954458158109663,12977.64009396845,0.004069180460986481,0.013473381497238548,0.010293497137198883,0.009721876843462676
138,Hungary,2018,105.84,82937.0,9775564.0,145.5,136055.4,48178.0,2.3,131247.0,105572.8,102260.6,0.008484114062370212,13917.907959070186,0.004928411291665626,0.013426028411250747,0.010799663323773441,0.01046083888356723
139,Hungary,2019,109.46,88581.0,9771141.0,170.17,146554.5,49795.0,2.1,129892.0,110578.6,107726.7,0.009065573815790807,14998.70895323279,0.005096129510361175,0.013293432159048775,0.011316856444912626,0.011024986744127425
140,Hungary,2020,113.15,75470.0,9750149.0,178.58,137866.0,67364.0,2.7,141326.0,105428.5,101416.5,0.007740394531406648,14139.88647763229,0.006909022621090201,0.014494752849417994,0.010813014242141325,0.010401533350926227
141,Hungary,2021,119.04,80471.0,9709891.0,208.04,153963.3,67999.0,2.7,156131.0,119912.1,120925.5,0.00828752866535783,15856.336595333561,0.007003065224934039,0.016079583179667,0.012349479515269534,0.012453847319192357
142,Ireland,2011,97.4,57292.0,4580084.0,87.86,171823.5,83049.0,10.2,28456.0,91554.5,52460.5,0.012508940884053655,37515.359980297304,0.018132636868668783,0.006212986486710724,0.01998969887888519,0.011454047567686532
143,Ireland,2012,99.2,61324.0,4599533.0,76.04,175218.5,81797.0,10.2,29186.0,92480.3,54863.4,0.013332657902443574,38094.84571585855,0.01778376196018161,0.006345426807460671,0.02010645428568509,0.01192803704202144
144,Ireland,2013,99.7,65539.0,4623816.0,76.99,179285.6,76560.0,9.1,29504.0,87933.8,55293.7,0.014174223195732702,38774.38029540968,0.016557752298101826,0.006380876747690652,0.01901758201450923,0.01195845595932018
145,Ireland,2014,100.0,73519.0,4657740.0,89.72,195469.9,71107.0,7.8,29252.0,91217.2,61832.1,0.015784264471610694,41966.6834129857,0.0152664167600596,0.006280299029142889,0.019584004259576532,0.01327512913988329
146,Ireland,2015,100.0,80792.0,4701957.0,100.0,263506.8,67160.0,6.6,30127.0,111259.1,69450.9,0.017182632678265666,56041.94168513238,0.01428341433152196,0.006407332095976207,0.02366229635872893,0.014770636992214092
147,Ireland,2016,99.8,85185.0,4755335.0,107.46,269724.8,62056.0,5.6,30667.0,118230.3,73379.0,0.01791356444919233,56720.46238593075,0.013049764107050292,0.006448967317759948,0.02486266477545746,0.015430879212505534
148,Ireland,2017,100.1,78499.0,4807388.0,119.14,298528.3,64068.0,4.5,30317.0,121759.7,82593.9,0.01632882554934197,62097.816943421254,0.013326987545003648,0.0063063351657906535,0.025327620737082175,0.017180618664438985
149,Ireland,2018,100.8,97712.0,4867316.0,131.33,327441.4,53735.0,3.9,31140.0,139637.1,91409.9,0.020075129701872654,67273.50350788813,0.011039965352568027,0.006397776515845694,0.02868872701094402,0.018780350402562724
150,Ireland,2019,101.7,85630.0,4934340.0,134.41,356357.4,62004.0,3.3,30959.0,151515.6,90328.2,0.01735389130055894,72219.87135057576,0.012565814273033476,0.0062741926985169245,0.030706355865222097,0.018306034849645544
151,Ireland,2020,101.2,74211.0,4985382.0,134.82,375249.6,55942.0,3.8,32387.0,157828.3,87200.7,0.01488571989067237,75269.97931151514,0.011221206318793624,0.0064963928541483884,0.03165821596018118,0.01749127749889577
152,Ireland,2021,103.6,80732.0,5033164.0,145.98,434069.7,52429.0,4.3,34292.0,161204.9,101925.6,0.01604000982284702,86241.91462865108,0.010416708058787673,0.006813209345056112,0.03202854109264073,0.02025080049050657
153,Italy,2011,95.3,385793.0,59379449.0,119.7,1648755.8,82461.0,4.6,593427.0,375903.8,401427.7,0.006497079486204057,27766.43818301514,0.0013887127851253723,0.009993811158469996,0.006330537017950436,0.006760381020039442
154,Italy,2012,98.4,350772.0,59539717.0,116.7,1624358.7,106216.0,6.0,612883.0,390182.1,380292.5,0.00589139515056815,27281.935182862897,0.001783952046664918,0.010293683458387952,0.006553307937288314,0.006387207047020395
155,Italy,2013,99.7,307454.0,60233948.0,109.1,1612751.3,125735.0,6.8,600744.0,390232.6,361002.2,0.005104330866706595,26774.789857706157,0.0020874441104209206,0.0099735119471166,0.0064786156803136995,0.00599333452291721
156,Italy,2014,99.9,277631.0,60789140.0,104.0,1627405.6,136328.0,7.1,598364.0,398870.4,356938.8,0.004567115112995512,26771.321324828743,0.002242637418459942,0.009843271347480816,0.006561540433044456,0.00587175275057354
157,Italy,2015,100.0,280078.0,60730582.0,100.0,1655355.0,146955.0,6.7,647571.0,412291.3,370484.4,0.0046118115581372165,27257.354457759026,0.0024197858008342486,0.01066301324100599,0.006788858041900537,0.006100458579501182
158,Italy,2016,99.9,300823.0,60627498.0,100.3,1695786.8,157065.0,6.6,615261.0,417268.9,367625.8,0.004961824418352214,27970.588527337877,0.0025906561408818155,0.010148216903161665,0.006882502391901444,0.006063680872992648
159,Italy,2017,101.3,343440.0,60536709.0,99.2,1736592.8,155110.0,6.4,649061.0,449129.0,401487.2,0.005673251910671259,28686.607327795107,0.002562246983066093,0.010721775443722915,0.0074191182080942,0.006632127953965916
160,Italy,2018,102.5,332324.0,60421760.0,98.6,1771391.2,156960.0,6.1,633133.0,465325.4,426045.7,0.005500071497420797,29317.1069495493,0.002597739622281774,0.010478559379931997,0.007701288410003284,0.007051196456375981
161,Italy,2019,103.2,332778.0,59729081.0,98.5,1796648.5,179505.0,5.7,634417.0,480352.1,424236.2,0.0055714568921627974,30079.962221417736,0.0030053199713553267,0.010621576447827817,0.008042181328723273,0.0071026741563293095
162,Italy,2020,103.0,247526.0,59438851.0,100.4,1661239.8,159884.0,5.2,740317.0,436717.8,373428.3,0.004164380633804647,27948.71993740256,0.0026898904893030316,0.012455102808094322,0.007347345930357907,0.006282562561648441
163,Italy,2021,105.0,318366.0,59133173.0,103.0,1822344.5,158312.0,5.3,701346.0,520771.1,480437.4,0.0053838815650903765,30817.634291330858,0.0026772113175797282,0.011860449294679316,0.008806750485045001,0.008124668026862012
164,Lithuania,2011,96.24,15685.0,3028115.0,89.77,31317.2,53863.0,9.8,41037.0,20150.8,22825.6,0.00517979006741818,10342.143544746485,0.017787633560812584,0.013551995218147263,0.006654568931496987,0.007537890734004488
165,Lithuania,2012,99.28,19843.0,2987773.0,89.56,33410.2,41100.0,8.6,40938.0,23047.4,24879.0,0.006641401471932439,11182.308696142578,0.013756065136139861,0.013701844149471865,0.007713905976123354,0.008326937822920282
166,Lithuania,2013,100.44,22011.0,2957689.0,90.65,35039.5,38818.0,7.6,41511.0,24544.6,26207.7,0.007441958907782394,11846.918320350787,0.01312443600392063,0.014034944174319882,0.00829857364990031,0.008860870767683824
167,Lithuania,2014,100.68,24294.0,2932367.0,96.47,36581.3,36621.0,7.1,40252.0,24361.3,25889.4,0.008284774722945662,12475.007391639589,0.012488545942578129,0.013726794770231693,0.008307725465468681,0.008828840319100577
168,Lithuania,2015,100.0,22130.0,2904910.0,100.0,37345.7,44533.0,6.1,41776.0,22903.9,25399.5,0.007618136190105718,12856.060945089519,0.015330251195389874,0.01438116843551091,0.00788454719767566,0.008743644381409408
169,Lithuania,2016,100.68,20162.0,2868231.0,105.4,38889.9,50333.0,5.3,41106.0,22607.0,24737.3,0.007029419875874712,13558.845155777202,0.017548447109036896,0.01433148166936345,0.007881861677110386,0.008624584282088855
170,Lithuania,2017,104.42,20368.0,2828403.0,114.8,42276.3,47925.0,4.8,40142.0,26410.5,28516.2,0.007201236881731493,14947.056695951744,0.016944190767722987,0.014192461258172898,0.009337601466269128,0.010082085190830302
171,Lithuania,2018,107.07,28914.0,2801543.0,123.18,45515.2,32206.0,4.3,39574.0,28271.0,30942.6,0.010320741105883437,16246.475602908824,0.011495807845890639,0.014125787110888535,0.010091224728658458,0.011044842074528214
172,Lithuania,2019,109.47,40067.0,2794137.0,131.61,48959.2,29273.0,4.4,38281.0,29623.5,31949.1,0.01433966909997613,17522.118636273022,0.010476580067477006,0.013700473527246517,0.010602021303894548,0.01143433553902332
173,Lithuania,2020,110.63,43096.0,2794885.0,141.18,49873.2,23103.0,6.0,43547.0,28648.2,29127.1,0.015419596870712033,17844.45513858352,0.008266171953407743,0.015580963080770765,0.010250224964533424,0.01042157369623437
174,Lithuania,2021,115.75,44858.0,2800839.0,163.84,56478.1,25205.0,5.0,47746.0,34474.9,37690.7,0.016015915231114678,20164.70778934455,0.008999089201485698,0.01704703483491911,0.012308776048891065,0.013456932012157785
175,Luxembourg,2011,94.85,20268.0,518347.0,83.09,44323.5,9264.0,3.0,3819.0,14990.1,20732.6,0.03910121983921967,85509.32097610288,0.01787219758192871,0.0073676513995450926,0.02891904457824585,0.03999753061173306
176,Luxembourg,2012,97.59,20478.0,530946.0,86.58,46526.2,10442.0,3.2,3876.0,14658.6,21228.2,0.03856889401182041,87628.87374610601,0.01966678343937048,0.007300177419172571,0.02760845735724537,0.0399818437279874
177,Luxembourg,2013,99.25,21098.0,543360.0,90.89,49094.5,10750.0,3.7,3822.0,13868.2,20077.8,0.0388287691401649,90353.54093050647,0.019784305064782095,0.007034010600706714,0.025523041813898705,0.0369511925795053
178,Luxembourg,2014,99.94,22332.0,556319.0,94.88,51791.3,11283.0,3.7,3841.0,14401.0,20098.1,0.040142436264085896,93096.40691761383,0.020281529122679613,0.006904312094319985,0.025886227146655068,0.03612693436679315
179,Luxembourg,2015,100.0,23803.0,569604.0,100.0,54142.3,12644.0,4.3,3983.0,15460.4,21016.1,0.04178868125926082,95052.5277210132,0.022197877823891685,0.006992577299316718,0.027142365573275467,0.03689598387651772
180,Luxembourg,2016,100.04,22888.0,582014.0,106.01,56208.1,13442.0,4.0,3967.0,14259.8,19761.9,0.0393255145065239,96575.16829492075,0.023095664365462,0.006815987244293093,0.024500785204479614,0.03395433786816125
181,Luxembourg,2017,102.15,24379.0,596336.0,111.96,58168.8,13831.0,3.5,4263.0,13972.9,20274.2,0.04088131523168147,97543.66665772317,0.023193300421239033,0.0071486544498403585,0.023431253521504655,0.03399794746585817
182,Luxembourg,2018,104.21,24644.0,607950.0,119.86,60121.2,13985.0,3.6,4318.0,13883.4,20463.0,0.04053622830824903,98891.6851714779,0.023003536475039065,0.007102557776132906,0.02283641746854182,0.033659018011349615
183,Luxembourg,2019,105.93,26668.0,620001.0,131.99,62431.5,15593.0,3.7,4283.0,14673.1,21657.6,0.04301283385026798,100695.80532934624,0.025149959435549298,0.006908053374107461,0.02366625215120621,0.03493155656200554
184,Luxembourg,2020,105.93,22490.0,630419.0,151.12,64524.3,14870.0,4.4,4609.0,12113.3,18504.3,0.03567468620076489,102351.4519708321,0.023587487052262067,0.00731101061357605,0.019214681029600948,0.02935238309759065
185,Luxembourg,2021,109.61,25335.0,640064.0,172.15,72360.9,15959.0,3.5,4489.0,14208.4,22146.7,0.039581979302069796,113052.600989901,0.02493344415558444,0.007013361163883612,0.022198405159484052,0.034600758674132585
186,Latvia,2011,96.88,10234.0,2059709.0,88.73,19666.0,30311.0,10.5,28540.0,9432.7,11702.5,0.004968663049003524,9547.950705657935,0.014716156505603461,0.013856326306288897,0.004579627510488133,0.005681627841602867
187,Latvia,2012,99.09,13303.0,2034319.0,91.36,22097.5,25163.0,10.0,29025.0,10983.5,13408.7,0.006539289069216775,10862.357378562556,0.012369249857077479,0.014267673850561293,0.005399104073648233,0.0065912474887173545
188,Latvia,2013,99.11,8299.0,2012647.0,97.62,22791.3,22561.0,7.9,28691.0,10892.8,13451.4,0.004123425518732297,11324.042417771223,0.01120961599326658,0.014255356254723257,0.005412176104403802,0.006683437284332523
189,Latvia,2014,99.79,10365.0,1993782.0,103.48,23625.8,19017.0,7.2,28466.0,11094.9,13540.2,0.005198662642154458,11849.740844284881,0.009538154121162695,0.01427738840053727,0.005564750810269126,0.006791213883965248
190,Latvia,2015,100.0,9479.0,1977527.0,100.0,24572.1,20119.0,6.7,28478.0,11079.9,13275.5,0.004793360596340783,12425.671052784613,0.010173818107161116,0.014400814754994495,0.005602907065238553,0.006713182677151816
191,Latvia,2016,100.1,8345.0,1959537.0,108.49,25371.3,20574.0,6.6,28580.0,11111.7,13042.2,0.004258659060788339,12947.599356378572,0.010499418995405548,0.014585078005671747,0.005670574222380083,0.006655755926017218
192,Latvia,2017,103.0,9916.0,1942248.0,118.01,26984.4,17724.0,6.0,28757.0,12469.4,15037.9,0.005105424230067427,13893.38539671556,0.009125508174033388,0.014806039187580576,0.006420086415329041,0.007742523096947455
193,Latvia,2018,105.63,10909.0,1927174.0,129.3,29153.6,15814.0,5.2,28820.0,13703.3,16696.2,0.005660620161957353,15127.642859440817,0.008205797712090346,0.014954539652361437,0.007110567079049427,0.00866356644496034
194,Latvia,2019,108.53,11223.0,1913822.0,140.88,30572.9,14583.0,4.4,27719.0,14034.7,16941.4,0.005864181726409248,15974.78762392741,0.007619830893364168,0.014483583112745073,0.007333336120078043,0.008852129403883956
195,Latvia,2020,108.62,8840.0,1900449.0,145.77,30109.5,11990.0,5.7,28854.0,14266.1,16102.8,0.004651532348408192,15843.361226741681,0.006309035391110206,0.015182727871150449,0.00750669973253689,0.008473155554292696
196,Latvia,2021,112.14,12689.0,1884490.0,161.65,33348.9,12975.0,5.1,34600.0,17650.5,20694.8,0.006733386751853286,17696.51205365908,0.006885151950925715,0.018360405202468573,0.00936619456723039,0.010981644901273024
197,Malta,2011,94.1,5465.0,416268.0,89.8,6924.6,3806.0,3.5,3267.0,3150.5,4520.5,0.013128561407554749,16634.95632621292,0.009143148164163471,0.00784830926230217,0.007568441484812669,0.010859590456148442
198,Malta,2012,97.13,8256.0,420028.0,92.54,7364.5,4005.0,3.5,3418.0,3308.1,5135.2,0.019655832468311638,17533.354919195863,0.009535078613806699,0.0081375527345796,0.007875903511194491,0.012225851609892674
199,Malta,2013,98.08,10897.0,425967.0,92.16,7944.3,4778.0,3.6,3236.0,2752.6,4628.3,0.025581793894832228,18650.036270415312,0.01121683135078539,0.0075968326184892255,0.0064620029251092215,0.01086539567619088
200,Malta,2014,98.84,14454.0,434558.0,94.51,8751.1,5108.0,3.4,3270.0,2205.6,5132.1,0.03326138283037017,20137.933256320215,0.011754472360421394,0.007524887356808527,0.005075502004335439,0.011809931010359953
201,Malta,2015,100.0,16936.0,445053.0,100.0,9996.7,7095.0,3.2,3442.0,2355.0,5442.7,0.03805389470467562,22461.81915412322,0.015941921523953326,0.007733910343262488,0.005291504607316432,0.012229329989911313
202,Malta,2016,100.9,17051.0,455356.0,105.45,10541.1,8303.0,2.9,3342.0,2879.2,5811.1,0.03744542731401365,23149.14045274467,0.018234084979664264,0.007339312537882448,0.006322964889009917,0.012761663401821872
203,Malta,2017,102.18,21676.0,467999.0,111.03,11936.6,7020.0,2.5,3571.0,2524.5,5311.4,0.04631633828277411,25505.61005472234,0.015000032051350537,0.007630358184526035,0.00539424229538952,0.011349169549507584
204,Malta,2018,103.95,26444.0,484630.0,117.45,13044.0,9342.0,2.4,3688.0,2704.5,5734.3,0.05456533850566411,26915.378742545858,0.019276561500526174,0.0076099292243567256,0.00558054598353383,0.011832325691764851
205,Malta,2019,105.54,28341.0,504062.0,124.65,14294.2,7998.0,2.4,3688.0,2839.2,6594.3,0.05622522626184874,28358.019449988296,0.015867095714416083,0.0073165602644119174,0.005632640429153556,0.013082319238506375
206,Malta,2020,106.37,13885.0,515332.0,128.86,13352.4,12679.0,2.9,4084.0,2479.4,5022.0,0.026943795456133134,25910.286960638965,0.024603556542190277,0.007924988162970667,0.0048112672995272955,0.009745173984926222
207,Malta,2021,107.12,18148.0,518536.0,135.44,15327.3,13509.0,2.3,4163.0,2593.0,6037.8,0.03499853433512813,29558.79630343891,0.026052193097489858,0.008028372186309148,0.005000617122051314,0.01164393600444328
208,Netherlands,2011,94.32,130118.0,16693074.0,109.19,650359.0,104201.0,4.4,135741.0,479239.4,426987.1,0.007794729718444907,38959.81051782314,0.006242169656709123,0.008131576005713508,0.028708876507706132,0.02557869808760208
209,Netherlands,2012,96.99,124566.0,16754962.0,101.86,652966.0,110431.0,5.0,140813.0,510098.0,456823.6,0.007434573710164189,38971.499905520526,0.0065909430292948445,0.008404256601715957,0.030444593070399085,0.02726497380298445
210,Netherlands,2013,99.47,129428.0,16804432.0,95.75,660463.0,112625.0,6.0,141245.0,505651.5,444015.5,0.007702015753939199,39302.90532878469,0.006702100969553746,0.008405223098287404,0.03009036544644889,0.026422523534267627
211,Netherlands,2014,99.79,145323.0,16865008.0,96.53,671560.0,112900.0,6.1,139223.0,506338.9,443688.6,0.008616835521216474,39819.726145401175,0.006694334209625041,0.008255139873043642,0.030023045349281782,0.026308235371130567
212,Netherlands,2015,100.0,166872.0,16939923.0,100.0,690008.0,112330.0,5.7,147134.0,514309.1,461797.1,0.009850812190822827,40732.65268088881,0.006631080908691261,0.00868563570212214,0.03036076964458457,0.027260873617902512
213,Netherlands,2016,100.11,189232.0,17030314.0,105.02,708337.0,111477.0,5.1,148997.0,515934.6,452763.5,0.011111480387267081,41592.71520184537,0.006545798274770506,0.008748928528270236,0.030295072656910494,0.026585739992815164
214,Netherlands,2017,101.4,189646.0,17131296.0,112.93,738146.0,108231.0,4.2,150214.0,577087.1,508372.6,0.011070149041847156,43087.574927197566,0.006317735680943228,0.008768396740094853,0.03368613209415096,0.029675081208100074
215,Netherlands,2018,103.02,194306.0,17231624.0,123.61,773987.0,109635.0,3.6,153363.0,615600.7,546826.7,0.011276128123501303,44916.660205677654,0.006362429913744636,0.008900089741976728,0.03572505412142233,0.03173390389669598
216,Netherlands,2019,105.78,215756.0,17344874.0,132.62,813055.0,107906.0,3.3,151885.0,633056.9,567890.2,0.012439179437106318,46875.80895658279,0.006221204028348664,0.008756765831795608,0.03649821267078677,0.03274109687968906
217,Netherlands,2020,106.96,182244.0,17441500.0,142.75,796530.0,102502.0,3.6,168678.0,590233.2,520763.7,0.010448871943353496,45668.663819052264,0.005876902789324312,0.009671071868818623,0.033840736175214284,0.02985773585987444
218,Netherlands,2021,109.98,214105.0,17533044.0,164.21,870587.0,110342.0,3.1,170972.0,711069.8,641476.7,0.012211513300257503,49654.07033713027,0.006293373814609716,0.009751415669749075,0.040555981037861996,0.036586727324701855
219,Poland,2011,96.3,157059.0,38063255.0,105.7,377042.4,265798.0,5.8,375501.0,135557.8,151291.0,0.004126262979873897,9905.679375029802,0.00698306017181137,0.009865183626571086,0.0035613822307104318,0.00397472575585036
220,Poland,2012,99.8,217546.0,38063164.0,102.01,385389.4,275603.0,6.1,384788.0,144282.4,154934.1,0.0057153945478626,10124.996440127783,0.00724067500011297,0.010109196387352349,0.0037906044804893253,0.004070447217682692
221,Poland,2013,100.6,220311.0,38040196.0,97.54,388356.4,276446.0,6.3,387312.0,154343.7,156318.7,0.0057915316734961095,10209.10617810697,0.00726720756118081,0.010181651009369143,0.004057384457219937,0.004109303222307267
222,Poland,2014,100.7,222275.0,38011735.0,98.5,406412.5,268299.0,5.5,376467.0,165714.9,168366.4,0.005847536293726135,10691.764003931945,0.007058320279250605,0.009903967814150025,0.004359572116347754,0.0044293268907614975
223,Poland,2015,100.0,218147.0,37986412.0,100.0,429834.6,258837.0,4.6,394921.0,179532.6,177182.0,0.00574276401782827,11315.483020612739,0.006813936520248346,0.01039637541971587,0.004726232106364771,0.0046643520846348955
224,Poland,2016,99.8,208302.0,37970087.0,101.86,424735.3,236441.0,3.8,388009.0,184171.3,180285.4,0.0054859500321924465,11186.05021895262,0.006227033401319307,0.01021880724160574,0.0048504313408605036,0.004748090253256464
225,Poland,2017,101.4,209353.0,37974826.0,105.78,465772.6,218492.0,3.0,402852.0,207385.4,206820.5,0.005512941652451548,12265.299122107892,0.005753601082991137,0.010608396204369706,0.005461128380153737,0.0054462527359572365
226,Poland,2018,102.6,214083.0,37974750.0,112.74,499004.1,189794.0,2.4,414200.0,223213.1,227796.4,0.005637509134359015,13140.418304267967,0.004997899920341806,0.010907247578983403,0.005877934680280976,0.00599862803573427
227,Poland,2019,104.8,226649.0,37965475.0,122.52,532504.7,180594.0,2.0,409709.0,238178.4,236990.9,0.0059698713107105865,14026.024960836128,0.00475679548326473,0.01079162054471859,0.006273552484197814,0.006242274066108748
228,Poland,2020,108.6,210615.0,37899070.0,135.36,526147.2,161666.0,1.9,477355.0,239213.7,228651.5,0.005557260376046167,13882.852534376172,0.004265698340355053,0.012595427803373539,0.006311862006112551,0.00603316915164409
229,Poland,2021,114.3,241116.0,37747124.0,147.77,576382.6,201595.0,2.1,519517.0,288180.6,289660.3,0.0063876654549893655,15269.57656429666,0.005340671782040931,0.013763088281904604,0.007634504816843794,0.007673705154331758
230,Portugal,2011,96.54,19667.0,10557560.0,102.09,176096.2,43998.0,8.6,102845.0,42828.0,59551.4,0.0018628357309832953,16679.630520688494,0.004167440203986527,0.009741360693190471,0.00405661914305957,0.005640640451013303
231,Portugal,2012,99.22,14606.0,10514844.0,94.87,168295.6,51958.0,10.5,107612.0,45213.0,56374.1,0.0013890838513628922,16005.525141409613,0.004941395231351031,0.010234293537783348,0.004299921140056857,0.005361382441812736
232,Portugal,2013,99.65,17554.0,10457295.0,93.09,170492.3,53786.0,10.8,106554.0,47302.9,57012.8,0.001678636779396584,16303.671264892115,0.005143395113172192,0.01018944191590655,0.0045234355538406445,0.005451964394233882
233,Portugal,2014,99.5,19516.0,10401062.0,97.04,173053.7,49572.0,9.2,104843.0,48053.7,59032.1,0.00187634685765742,16638.079842231495,0.004766051774328429,0.01008002836633413,0.0046200762960551525,0.005675583897105892
234,Portugal,2015,100.0,29896.0,10358076.0,100.0,179713.2,40377.0,8.3,108539.0,49634.0,60344.8,0.0028862503036278164,17350.056130115285,0.0038981177585489814,0.010478683492957573,0.004791816549714445,0.005825869591997587
235,Portugal,2016,100.64,29925.0,10325452.0,107.12,186489.8,38273.0,7.3,110573.0,50038.8,61424.0,0.002898178210503521,18061.175433288536,0.003706665819568964,0.010708780593818072,0.004846160729815993,0.0059487952682361995
236,Portugal,2017,102.2,36639.0,10300300.0,117.02,195947.2,31753.0,5.9,109758.0,55018.0,69688.6,0.003557080861722474,19023.4459190509,0.0030827257458520625,0.010655806141568693,0.005341397823364368,0.006765686436317389
237,Portugal,2018,103.4,43170.0,10283822.0,129.03,205184.1,31600.0,4.7,113051.0,57850.0,75439.2,0.0041978556221607104,19952.124803404808,0.003072787529772491,0.01099309186798449,0.005625340461941095,0.007335716234683953
238,Portugal,2019,103.71,72725.0,10286263.0,141.88,214374.6,28219.0,4.4,111793.0,59902.8,79977.1,0.00707010894043833,20840.863197839684,0.0027433675378512098,0.010868184101456476,0.005823572661908412,0.007775136606948511
239,Portugal,2020,103.58,67160.0,10297081.0,154.33,200518.9,25886.0,4.5,123396.0,53757.4,68145.6,0.0065222367387417855,19473.373085051968,0.002513916322499551,0.011983590300979471,0.005220644569077392,0.006617953184985144
240,Portugal,2021,104.55,50721.0,10361831.0,168.84,216053.2,25079.0,4.4,124802.0,63618.5,83145.7,0.00489498429379904,20850.870854774606,0.0024203251336563972,0.012044396400597538,0.006139696738925775,0.008024228536443028
241,Romania,2011,92.84,147685.0,20147528.0,104.83,138520.7,195551.0,4.7,251439.0,45284.0,54942.8,0.007330179662735796,6875.319890360744,0.009705954993585317,0.012479893314951591,0.002247620651029744,0.002727024377382675
242,Romania,2012,95.98,167266.0,20058035.0,99.51,139319.8,170186.0,4.5,255539.0,45019.5,54644.2,0.008339102010740335,6945.8349235107025,0.008484679581025759,0.012739981757933914,0.0022444621320084446,0.0027243047486954727
243,Romania,2013,99.04,153646.0,19983693.0,99.26,142928.9,161755.0,4.7,247475.0,49570.7,55328.1,0.007688568874631931,7152.27660873293,0.008094349728050766,0.012383847169789889,0.0024805575225760323,0.0027686624289114128
244,Romania,2014,100.41,136035.0,19908979.0,97.22,150522.4,172871.0,4.5,254965.0,52500.5,58555.6,0.00683284662664017,7560.528342513195,0.008683067072399846,0.012806533172796054,0.0026370262382616407,0.00294116539075158
